ID,session_type,type
200119641824290,bilendi,success
200210440052785,bilendi,success
200210445208653,bilendi,success
200210439156831,bilendi,success
200040288208902,bilendi,success
200119646565378,bilendi,success
200040287202404,bilendi,success
200210441459782,bilendi,screen out
200210441508940,bilendi,success
200210437744717,bilendi,screen out
200210438568988,bilendi,success
200040281604133,bilendi,success
200210444106834,bilendi,success
200210442259481,bilendi,success
198999543643156,bilendi,success
200210439440509,bilendi,success
200210456293464,bilendi,success
200040287575062,bilendi,success
200210441525326,bilendi,success
200119646010449,bilendi,success
198999552004163,bilendi,success
200210456511598,bilendi,screen out
200210437550138,bilendi,screen out
200210454155376,bilendi,success
200119650373737,bilendi,success
200040287929436,bilendi,success
200210440883211,bilendi,success
200040278708301,bilendi,success
200210444447860,bilendi,success
200210450080784,bilendi,screen out
200210448487509,bilendi,success
200210440595559,bilendi,success
200119650362472,bilendi,success
200210442900570,bilendi,success
200119647639663,bilendi,success
200119650344038,bilendi,success
200119658462235,bilendi,screen out
200210438882369,bilendi,success
200210437597248,bilendi,success
200210441924726,bilendi,screen out
198999542622252,bilendi,success
200210455253102,bilendi,success
200210447044645,bilendi,success
200210438292607,bilendi,success
200210454682666,bilendi,success
200210441144357,bilendi,success
200210456879132,bilendi,screen out
200119644581981,bilendi,success
200040274079805,bilendi,success
200119658259461,bilendi,success
200119644571740,bilendi,screen out
200040280193147,bilendi,success
200210445519990,bilendi,success
200119643489290,bilendi,success
200210458957881,bilendi,success
200210439117915,bilendi,success
200040300024943,bilendi,success
199590973277222,bilendi,success
200119660830844,bilendi,success
200210437826644,bilendi,success
200210437574717,bilendi,success
200119657167966,bilendi,success
200210439142494,bilendi,screen out
200210440153150,bilendi,success
200210441364539,bilendi,success
198999547450420,bilendi,success
200040282063972,bilendi,success
200119646954533,bilendi,screen out
200210445774871,bilendi,screen out
200119652319270,bilendi,success
200210443274244,bilendi,success
200119649403918,bilendi,success
200210445399142,bilendi,success
200040279883866,bilendi,success
200040277686342,bilendi,success
199350982120551,bilendi,success
200040277686342,bilendi,success
200210440908814,bilendi,success
200040277686342,bilendi,success
200210444007492,bilendi,success
200040273714202,bilendi,screen out
200119653151865,bilendi,screen out
200119644138553,bilendi,success
200210445981742,bilendi,screen out
200210441443396,bilendi,success
200210438409226,bilendi,success
200299667257464,bilendi,screen out
200210441443396,bilendi,success
200299665879053,bilendi,screen out
200299669206042,bilendi,success
200210453383186,bilendi,success
200299672716350,bilendi,success
200299672899672,bilendi,screen out
199441314047102,bilendi,success
200299666554947,bilendi,success
199590961577024,bilendi,screen out
200299672795207,bilendi,success
200299667374085,bilendi,success
200299679304781,bilendi,success
200299674358849,bilendi,success
200299666532417,bilendi,success
200210450043916,bilendi,success
200119649166457,bilendi,success
200210443600930,bilendi,screen out
200299666283561,bilendi,success
200299678456837,bilendi,success
199590995841115,bilendi,success
200299666554947,bilendi,success
200299679249465,bilendi,success
200040286014509,bilendi,success
200210445176904,bilendi,success
200299670049909,bilendi,screen out
200299669388331,bilendi,success
200299670846552,bilendi,screen out
200299667266681,bilendi,screen out
200299673031792,bilendi,success
200299671927884,bilendi,screen out
200210438532119,bilendi,success
200040277478451,bilendi,screen out
199590996452414,bilendi,success
200299667457036,bilendi,screen out
200210439328881,bilendi,screen out
200040273335409,bilendi,success
200299665558646,bilendi,screen out
200299667499024,bilendi,screen out
200299676202044,bilendi,success
200119655735307,bilendi,success
200299679188009,bilendi,success
200299669361703,bilendi,success
200299670370329,bilendi,screen out
200299670648896,bilendi,success
200119652100100,bilendi,success
200299666796625,bilendi,success
200299667207283,bilendi,success
200299666220067,bilendi,success
200299678448642,bilendi,success
200040286666764,bilendi,success
200299666397239,bilendi,screen out
200299670142077,bilendi,success
200210439180385,bilendi,success
200299672831050,bilendi,screen out
199350941280378,bilendi,screen out
200119664639042,bilendi,success
200299679084556,bilendi,success
199590975743038,bilendi,success
200210445041722,bilendi,success
200119640936571,bilendi,success
200210457011246,bilendi,success
200210439428220,bilendi,success
200299673662554,bilendi,screen out
200299669823577,bilendi,success
200299669143573,bilendi,success
200299666247718,bilendi,success
200299672684601,bilendi,success
200210448889862,bilendi,success
200299668987908,bilendi,success
200210441907315,bilendi,success
199441296514113,bilendi,success
200299673083000,bilendi,success
200299666817107,bilendi,success
200299668489317,bilendi,success
200299671416851,bilendi,screen out
200119649549340,bilendi,success
200299667244150,bilendi,screen out
200299669427245,bilendi,success
200299674819591,bilendi,success
200210450262052,bilendi,success
200299665769480,bilendi,success
200299666944088,bilendi,screen out
200299667928109,bilendi,success
200299671447575,bilendi,success
200299667134571,bilendi,success
200299669817432,bilendi,success
200299673175056,bilendi,success
200299672107103,bilendi,success
200299668923392,bilendi,success
200299671973973,bilendi,success
199441304533101,bilendi,success
200299666977883,bilendi,screen out
200299667285117,bilendi,screen out
200119650498680,bilendi,screen out
200210443654180,bilendi,success
200040276213802,bilendi,success
200299675737090,bilendi,success
200299670293520,bilendi,screen out
200210445809690,bilendi,success
200299670631484,bilendi,success
200040273371254,bilendi,success
200299670740041,bilendi,success
200040286698513,bilendi,success
200040280202364,bilendi,success
200210453243006,bilendi,success
200299666293802,bilendi,screen out
200119646420083,bilendi,success
200299669597244,bilendi,screen out
200299679230005,bilendi,success
200210439907363,bilendi,success
200119643154537,bilendi,success
200299665447026,bilendi,screen out
200299670767693,bilendi,success
200299670518828,bilendi,success
200299669625920,bilendi,success
200299670518830,bilendi,success
200299665596537,bilendi,screen out
200299666456635,bilendi,success
200119663133793,bilendi,success
200210454845504,bilendi,screen out
200299672174695,bilendi,success
200299670293519,bilendi,screen out
198999555759189,bilendi,success
200299667048546,bilendi,success
200299667590163,bilendi,success
200119654008888,bilendi,success
199590962522125,bilendi,success
200040285644906,bilendi,success
200040298155100,bilendi,success
200040275803263,bilendi,success
200119654008888,bilendi,success
200119654008888,bilendi,screen out
200119654008888,bilendi,screen out
200299676812301,bilendi,success
200210439468159,bilendi,success
199590959095913,bilendi,screen out
200040280079468,bilendi,success
200299666378804,bilendi,success
200210443386892,bilendi,success
200299666388021,bilendi,screen out
200299671102581,bilendi,success
200299679074314,bilendi,success
200299671339016,bilendi,success
200299677814817,bilendi,screen out
200119660944405,bilendi,screen out
200210446153790,bilendi,screen out
200210442375205,bilendi,success
200210449355838,bilendi,success
200299675404376,bilendi,success
200119667125316,bilendi,screen out
200210439264362,bilendi,screen out
200299668535400,bilendi,success
200299669241884,bilendi,success
200210448451665,bilendi,success
200040284019748,bilendi,screen out
200210438419467,bilendi,screen out
200299672159334,bilendi,success
200040272337928,bilendi,success
200299669338147,bilendi,success
200299671477275,bilendi,screen out
200119651926130,bilendi,success
200119657366652,bilendi,success
200299672709180,bilendi,screen out
200210448799864,bilendi,success
200299669749842,bilendi,screen out
200040288988251,bilendi,success
200299665848332,bilendi,success
200299670049908,bilendi,success
199590976595994,bilendi,screen out
200299678386292,bilendi,screen out
200119651306560,bilendi,success
200299669023754,bilendi,success
200119656897608,bilendi,success
200299666014231,bilendi,success
200299668951042,bilendi,success
200299669254173,bilendi,success
200299666035736,bilendi,success
200299670594615,bilendi,success
200299667780641,bilendi,success
199441301723250,bilendi,screen out
200299672267890,bilendi,screen out
200299668960259,bilendi,success
200040276775016,bilendi,success
200210442364962,bilendi,screen out
200119660278821,bilendi,screen out
200299679004787,bilendi,success
199590977998913,bilendi,screen out
200119653288962,bilendi,success
198999550459000,bilendi,success
200040272288772,bilendi,success
200040299989092,bilendi,success
200299672131681,bilendi,success
200210444628999,bilendi,success
200040282903604,bilendi,screen out
200299669871713,bilendi,success
198999544092757,bilendi,success
199441297373192,bilendi,success
200119649193082,bilendi,success
200119665038342,bilendi,screen out
200299673619534,bilendi,success
200299670423582,bilendi,success
200119646264422,bilendi,success
200299668326477,bilendi,screen out
198999549210673,bilendi,success
199590965691415,bilendi,screen out
200119643834403,bilendi,screen out
200119642159153,bilendi,success
200299670801489,bilendi,success
200299666763853,bilendi,success
199441308847155,bilendi,screen out
197819574671362,bilendi,screen out
200299667092582,bilendi,success
200299672640564,bilendi,success
200210443144305,bilendi,success
199350939115590,bilendi,success
200119644325958,bilendi,screen out
200119643941929,bilendi,success
199590990028826,bilendi,success
200210439382134,bilendi,success
200210442516534,bilendi,success
200299667347459,bilendi,screen out
200119645330451,bilendi,screen out
200040280417310,bilendi,success
200299667786786,bilendi,success
198999544812625,bilendi,success
200040282458119,bilendi,screen out
200119652367403,bilendi,success
200119647604843,bilendi,success
200040298831959,bilendi,success
200299675360336,bilendi,success
200210444508282,bilendi,screen out
200299677390944,bilendi,success
199590960811133,bilendi,success
199350957752392,bilendi,success
200210443951167,bilendi,screen out
199350933254190,bilendi,success
200040277171215,bilendi,success
200210439280748,bilendi,screen out
200119655988285,bilendi,success
200299678407801,bilendi,success
199350945892420,bilendi,success
199441329070142,bilendi,success
200119640927354,bilendi,screen out
200119643310202,bilendi,success
199441329070142,bilendi,success
200040297545853,bilendi,success
200299671331847,bilendi,success
199590970409037,bilendi,screen out
199590970409037,bilendi,screen out
198999546697765,bilendi,screen out
198999546500214,bilendi,screen out
200210454437907,bilendi,success
199590970395723,bilendi,success
200299670499370,bilendi,success
200299671832640,bilendi,success
200299668389982,bilendi,screen out
200210444539006,bilendi,success
200299667402761,bilendi,success
200299667108968,bilendi,success
200119653919787,bilendi,success
199590963060785,bilendi,screen out
200210442084358,bilendi,success
200040277965931,bilendi,screen out
200210438761524,bilendi,success
199441305323577,bilendi,screen out
200299669855324,bilendi,screen out
200040274629746,bilendi,success
199590965823525,bilendi,screen out
200119644605536,bilendi,success
200299671209087,bilendi,success
200299666764879,bilendi,screen out
200299672618030,bilendi,success
200040285098035,bilendi,success
200299679094799,bilendi,success
200299672403977,bilendi,screen out
200210449169444,bilendi,success
200299666079770,bilendi,success
200040282196081,bilendi,success
199350980742233,bilendi,screen out
200210441459783,bilendi,success
200040279533615,bilendi,success
198999549746234,bilendi,success
200119640884344,bilendi,success
200040277612609,bilendi,screen out
200119641679898,bilendi,screen out
199350960821338,bilendi,success
199350960821338,bilendi,success
200299678408826,bilendi,screen out
200040275832833,bilendi,success
200299673392179,bilendi,screen out
198999546720296,bilendi,success
200040275685493,bilendi,success
197758976813071,bilendi,success
200299674778625,bilendi,success
200210444034119,bilendi,success
200299667393544,bilendi,success
200299678085197,bilendi,success
200210438244474,bilendi,success
200299678085197,bilendi,success
200299679094800,bilendi,screen out
200210438014054,bilendi,screen out
199350953082979,bilendi,success
199441310055479,bilendi,success
200210442538042,bilendi,success
199441316893740,bilendi,success
198999547487291,bilendi,success
200299668049972,bilendi,success
199441299696676,bilendi,success
200299675073584,bilendi,success
200119656946764,bilendi,success
200210439999532,bilendi,success
200040296662034,bilendi,screen out
200119649765423,bilendi,success
199590963126328,bilendi,screen out
200119646139485,bilendi,screen out
200210437297185,bilendi,success
200119666775129,bilendi,success
200299670641727,bilendi,success
199350936596495,bilendi,success
200119654251610,bilendi,success
200299670886492,bilendi,success
199441302515792,bilendi,success
199441302515792,bilendi,screen out
199350958634003,bilendi,success
200299670030450,bilendi,screen out
198999543610381,bilendi,success
199350986458184,bilendi,screen out
200299672674360,bilendi,screen out
200040275289157,bilendi,success
200210448749682,bilendi,success
199590968120340,bilendi,success
200040274917404,bilendi,success
199441318181958,bilendi,success
200299670467621,bilendi,screen out
197819576683607,bilendi,success
200210448871425,bilendi,success
200299673009258,bilendi,success
200119651892334,bilendi,success
200299667937327,bilendi,screen out
198999545472062,bilendi,success
200299669999727,bilendi,success
199441297213559,bilendi,success
199441313796202,bilendi,success
200299670965347,bilendi,success
200299673477179,bilendi,screen out
200210438647845,bilendi,screen out
199590996782184,bilendi,success
200210456753161,bilendi,screen out
200299672950882,bilendi,success
198999550176302,bilendi,success
200299669835866,bilendi,success
200299672310907,bilendi,success
200040285460569,bilendi,success
198999554577496,bilendi,success
200040279443492,bilendi,success
200040276273199,bilendi,success
200040284036136,bilendi,success
197758976622708,bilendi,success
199350971714605,bilendi,success
199590964557874,bilendi,success
200210454465558,bilendi,success
200299677382750,bilendi,screen out
200210443727917,bilendi,success
200119657887834,bilendi,success
200040287746108,bilendi,success
199441324845092,bilendi,success
200040287017026,bilendi,success
199590995487800,bilendi,success
200210441958520,bilendi,success
200040271802467,bilendi,success
200299668769914,bilendi,screen out
200299671014503,bilendi,success
200119644377162,bilendi,screen out
200040280764485,bilendi,success
200119650413678,bilendi,success
200299669014536,bilendi,success
200210454034530,bilendi,success
199441305625690,bilendi,screen out
197758976323610,bilendi,screen out
199350938153084,bilendi,success
200299671922763,bilendi,success
200210441641045,bilendi,success
200299675057198,bilendi,screen out
200040281321481,bilendi,success
199441300958237,bilendi,success
200119655512166,bilendi,success
199441306520637,bilendi,success
200040271895660,bilendi,success
200119642186803,bilendi,success
199441300255838,bilendi,success
200210445252690,bilendi,success
199590963862650,bilendi,screen out
199350955090946,bilendi,success
200119657838673,bilendi,screen out
199350928115773,bilendi,success
200119654343779,bilendi,success
200299665526901,bilendi,screen out
200299666247719,bilendi,screen out
200040275142706,bilendi,success
200299679088654,bilendi,success
200119646894111,bilendi,success
199350958852134,bilendi,screen out
200299670492199,bilendi,success
200210448328766,bilendi,success
200119645383704,bilendi,success
200210445336673,bilendi,success
199350981819431,bilendi,success
200119649775664,bilendi,success
197819578935335,bilendi,screen out
200299667200113,bilendi,success
200210446825485,bilendi,success
200210444739604,bilendi,success
199590964281376,bilendi,success
200210440689780,bilendi,screen out
198999554602085,bilendi,success
200210442230805,bilendi,success
199590963514456,bilendi,success
200119646447735,bilendi,success
198999549065341,bilendi,success
199590963137593,bilendi,success
200040278494256,bilendi,screen out
200210437807186,bilendi,success
200299673206803,bilendi,success
199441311610987,bilendi,success
200119665729658,bilendi,success
200299671430165,bilendi,screen out
200119655332943,bilendi,screen out
200119645929541,bilendi,screen out
200210437585983,bilendi,success
200210444712977,bilendi,success
200299665393775,bilendi,success
200210442796114,bilendi,success
198999555453015,bilendi,screen out
200210443234430,bilendi,success
199441301252154,bilendi,screen out
199350939152457,bilendi,success
200119643367426,bilendi,success
199441318451311,bilendi,success
200210440208450,bilendi,success
200299667421194,bilendi,success
200119645149196,bilendi,success
200040271839334,bilendi,success
199441303826487,bilendi,success
200119646966822,bilendi,screen out
200040285505632,bilendi,screen out
200119655846937,bilendi,success
199350929428502,bilendi,success
200210441801831,bilendi,success
199350951005242,bilendi,success
199590964345892,bilendi,screen out
200040275508322,bilendi,success
200299673061492,bilendi,success
200299671565348,bilendi,success
,bilendi,screen out
200562469361720,bilendi,screen out
200210451754059,bilendi,screen out
200562474532982,bilendi,success
200562477190158,bilendi,success
200562483195932,bilendi,success
200562478956614,bilendi,success
199590966797320,bilendi,success
200562467463229,bilendi,screen out
200562469652598,bilendi,screen out
200562467830793,bilendi,screen out
200562471380067,bilendi,success
200210456889374,bilendi,screen out
200562481024055,bilendi,screen out
200299679265852,bilendi,success
200562473114680,bilendi,screen out
199350943085574,bilendi,success
200562468960362,bilendi,success
199350939652200,bilendi,success
200562466584589,bilendi,success
200562468161614,bilendi,screen out
198999547640917,bilendi,success
200562483209248,bilendi,screen out
200562483194906,bilendi,success
200562479271033,bilendi,success
199590973124633,bilendi,screen out
200562469689471,bilendi,success
200562471896136,bilendi,success
200562469001330,bilendi,screen out
200562468260954,bilendi,success
200562468804678,bilendi,success
200562467330083,bilendi,screen out
200562469744650,bilendi,success
200119650902049,bilendi,screen out
200562473042989,bilendi,screen out
199590973830246,bilendi,screen out
200562472694875,bilendi,success
200562479816794,bilendi,success
200562479079509,bilendi,success
200210440336460,bilendi,screen out
200562472694875,bilendi,success
200562475133049,bilendi,success
200562471564293,bilendi,success
200562474711078,bilendi,success
200562468345964,bilendi,success
200562467348518,bilendi,success
200210451995763,bilendi,success
200562474802231,bilendi,success
200562468292704,bilendi,screen out
200040275427418,bilendi,success
200040282684441,bilendi,success
200562478535802,bilendi,success
199590964922441,bilendi,success
200562467478592,bilendi,success
200562479279227,bilendi,success
200210437983331,bilendi,success
200562471200825,bilendi,screen out
200562471493746,bilendi,success
200299667759136,bilendi,screen out
198999555291184,bilendi,success
200210439166048,bilendi,screen out
200562470516790,bilendi,screen out
199350959367258,bilendi,success
200562473068592,bilendi,success
200562468131911,bilendi,screen out
200119655773200,bilendi,success
199590973592652,bilendi,screen out
200562467811332,bilendi,success
200119650267233,bilendi,screen out
200562467878931,bilendi,screen out
200299669889124,bilendi,success
200562469203999,bilendi,screen out
200040296759331,bilendi,screen out
200562468979822,bilendi,success
200562470034496,bilendi,success
200562472379426,bilendi,success
200562478461037,bilendi,screen out
200040282649620,bilendi,success
199350937964654,bilendi,success
200562471263303,bilendi,success
200562469653623,bilendi,screen out
200119648418852,bilendi,screen out
199350931909710,bilendi,success
199590970741864,bilendi,success
199590968486969,bilendi,success
200562467865617,bilendi,success
200562467446841,bilendi,success
200562467523660,bilendi,success
200562470257782,bilendi,success
200562471464045,bilendi,success
200562467238928,bilendi,success
200119647553637,bilendi,success
200562466648090,bilendi,success
200562470593600,bilendi,screen out
200562481024054,bilendi,success
200562481125449,bilendi,success
200562470170722,bilendi,success
199441301633124,bilendi,screen out
200562470473771,bilendi,success
200562469001331,bilendi,success
200562473000991,bilendi,success
200562470878328,bilendi,screen out
200119644041264,bilendi,success
200562470119509,bilendi,success
200562474301501,bilendi,screen out
200562470749277,bilendi,screen out
200562470516791,bilendi,screen out
200299665937425,bilendi,success
200562482030718,bilendi,success
200562467887126,bilendi,success
199441299099770,bilendi,screen out
200562470749278,bilendi,success
199441312362568,bilendi,screen out
200562471883845,bilendi,success
200299667467278,bilendi,success
200562472045665,bilendi,success
200562466819131,bilendi,success
200562471451753,bilendi,success
200562466819131,bilendi,success
200562467612761,bilendi,screen out
200040275699831,bilendi,success
200119651936371,bilendi,success
199441300335718,bilendi,success
200562473887849,bilendi,success
200562475062376,bilendi,screen out
200562467820550,bilendi,success
200210439614475,bilendi,success
199590963819638,bilendi,screen out
200562469427269,bilendi,success
200562469016694,bilendi,success
200562466910287,bilendi,success
200562471125034,bilendi,success
200562471125034,bilendi,success
200562470199400,bilendi,success
200562474417238,bilendi,success
200562481780811,bilendi,success
197758978116612,bilendi,screen out
200562470729818,bilendi,screen out
200562470210666,bilendi,success
200562469751820,bilendi,screen out
200562481430537,bilendi,success
200119660518476,bilendi,success
200562467393582,bilendi,success
200562479989879,bilendi,success
199590968238116,bilendi,success
200562470648907,bilendi,screen out
200562474727465,bilendi,success
199350934590471,bilendi,success
200562482989150,bilendi,success
198999548779587,bilendi,success
200562471713830,bilendi,success
199350932458616,bilendi,success
200040284416087,bilendi,screen out
200040295150680,bilendi,screen out
200562468566048,bilendi,success
200562471346265,bilendi,success
200562469037181,bilendi,success
200299679065094,bilendi,success
200562470232175,bilendi,screen out
200562470232175,bilendi,screen out
200119649044585,bilendi,success
200119641268231,bilendi,screen out
200562468871254,bilendi,success
198999546550274,bilendi,success
200299669605437,bilendi,success
200562472339483,bilendi,screen out
198999546266696,bilendi,success
200040299930715,bilendi,screen out
200562472538176,bilendi,success
200562466991201,bilendi,screen out
200210456593526,bilendi,success
200299669630019,bilendi,success
200210453209210,bilendi,success
200562481435658,bilendi,success
200040296137813,bilendi,success
200299670212611,bilendi,success
200040297496692,bilendi,screen out
199590965756959,bilendi,success
200562471896135,bilendi,screen out
200562469646453,bilendi,success
200040288261132,bilendi,success
199350984826933,bilendi,success
199350944932873,bilendi,success
198999542520863,bilendi,screen out
200562482604151,bilendi,success
200119665190932,bilendi,success
200299677631615,bilendi,success
200119643284599,bilendi,success
200119655678980,bilendi,success
198999553502316,bilendi,success
200299667721245,bilendi,success
199590987752494,bilendi,screen out
200562472715360,bilendi,screen out
200119647427675,bilendi,screen out
198999544433669,bilendi,success
200562481660985,bilendi,screen out
200562468574244,bilendi,success
200562470594625,bilendi,success
200040273044563,bilendi,success
200040272956488,bilendi,screen out
200562472400937,bilendi,success
200210452832337,bilendi,success
200562466606097,bilendi,success
200040274281554,bilendi,screen out
200562470377491,bilendi,screen out
200562470114386,bilendi,success
199441312344134,bilendi,success
200210440546402,bilendi,success
199590968052750,bilendi,screen out
200119648032769,bilendi,success
