ID,session_type,type
198999549146146,bilendi,success
198999542699062,bilendi,screen out
198999543778348,bilendi,success
198999544610850,bilendi,screen out
198999547110523,bilendi,success
198999546595338,bilendi,success
198999550117910,bilendi,success
198999544168547,bilendi,success
198999545208843,bilendi,success
197758976169082,bilendi,screen out
198999554685965,bilendi,success
197819576324143,bilendi,screen out
198999542300678,bilendi,screen out
198999549359181,bilendi,success
197819574699015,bilendi,screen out
198999547527233,bilendi,screen out
198999542249475,bilendi,success
198999544794189,bilendi,success
198999550105616,bilendi,success
198999546911826,bilendi,screen out
198999549401182,bilendi,screen out
198999547885688,bilendi,success
199350938171518,bilendi,screen out
199350944088148,bilendi,screen out
199350930451550,bilendi,screen out
199350929153032,bilendi,screen out
199350942261317,bilendi,success
199350987053078,bilendi,screen out
199350974181487,bilendi,screen out
199350943039489,bilendi,success
199350941196402,bilendi,screen out
199350928450646,bilendi,screen out
199350953099365,bilendi,screen out
199350942597213,bilendi,success
199350951596135,bilendi,success
199350960569412,bilendi,success
199350962967570,bilendi,success
199350959451234,bilendi,screen out
199350938507297,bilendi,success
199350948638724,bilendi,success
199350950319105,bilendi,screen out
199350957936726,bilendi,success
199350929598499,bilendi,success
199350949765204,bilendi,success
199350984265778,bilendi,success
199350936169580,bilendi,success
199350954404931,bilendi,success
199350940274714,bilendi,success
199350933735502,bilendi,success
199350949981287,bilendi,success
199350935321657,bilendi,success
199350936558605,bilendi,success
199350986657892,bilendi,screen out
199350953144424,bilendi,success
199350947010582,bilendi,success
199350960569412,bilendi,success
199350988101667,bilendi,success
199350941270137,bilendi,success
199350966434897,bilendi,screen out
199350939507808,bilendi,success
199350932597887,bilendi,success
199350943244311,bilendi,success
199350976412741,bilendi,success
199350936479750,bilendi,screen out
199350949244977,bilendi,success
199350937389123,bilendi,success
199350934887451,bilendi,success
199350941056102,bilendi,success
199350942028855,bilendi,success
199350986043408,bilendi,screen out
199350983296092,bilendi,success
199350962599023,bilendi,success
199350953016412,bilendi,success
199350942820461,bilendi,success
199350934673421,bilendi,success
199350948141149,bilendi,screen out
199350941186161,bilendi,screen out
199350935240754,bilendi,success
197758978146317,bilendi,success
199350938615848,bilendi,screen out
199350960528449,bilendi,success
199350955176968,bilendi,success
198999546010659,bilendi,success
199350935907420,bilendi,screen out
199350940682316,bilendi,success
198999546625040,bilendi,success
199350938221570,bilendi,success
199350962234447,bilendi,success
199350951743606,bilendi,success
199350933329972,bilendi,success
199350947452980,bilendi,screen out
199350985788526,bilendi,success
199350948056152,bilendi,success
199350975919223,bilendi,success
199350937033774,bilendi,success
199350932345966,bilendi,screen out
199350982929424,bilendi,success
199350973741107,bilendi,success
199350970687553,bilendi,success
199350932507771,bilendi,success
199350977091631,bilendi,success
199350948839441,bilendi,success
199350936474629,bilendi,success
199350982679644,bilendi,screen out
199350984109068,bilendi,success
199350942496854,bilendi,success
199350934463614,bilendi,success
199350932639744,bilendi,success
199350960473147,bilendi,screen out
199350935972961,bilendi,screen out
199350936121450,bilendi,success
199350979354675,bilendi,screen out
199350932921364,bilendi,success
199350957311011,bilendi,success
199350927977523,bilendi,success
199350938317837,bilendi,success
199350929712170,bilendi,screen out
199350986461257,bilendi,success
199350943534123,bilendi,screen out
199350938486815,bilendi,success
199350952193053,bilendi,success
199350967178255,bilendi,success
198999553044541,bilendi,success
199350941257848,bilendi,success
199350938371094,bilendi,success
199350967443482,bilendi,success
199350986461257,bilendi,success
199350937033774,bilendi,success
199350955864129,bilendi,success
198999548129326,bilendi,success
199350934422652,bilendi,success
199350931999828,bilendi,success
199350958173289,bilendi,success
199350932322412,bilendi,success
199350933977179,bilendi,success
199350933843028,bilendi,screen out
198999549173798,bilendi,success
199350943733820,bilendi,success
199350955176968,bilendi,success
198999546110000,bilendi,success
199350984083462,bilendi,success
199350955592747,bilendi,success
199350938330127,bilendi,screen out
199350952557624,bilendi,screen out
199350928199746,bilendi,success
198999542730814,bilendi,success
199350936616978,bilendi,success
199350953604112,bilendi,success
199350960494653,bilendi,success
199350973665321,bilendi,success
199350936708119,bilendi,success
199350955520040,bilendi,success
199350946130000,bilendi,success
199350928044089,bilendi,success
199350982798452,bilendi,success
199350953150569,bilendi,screen out
199350962533481,bilendi,success
198999547971593,bilendi,success
199350929218572,bilendi,success
199350932161633,bilendi,screen out
199350929838132,bilendi,success
199350934010973,bilendi,success
199350980249604,bilendi,success
199350951373907,bilendi,success
199350929838132,bilendi,success
199350940729425,bilendi,screen out
199350977216581,bilendi,screen out
199350951303243,bilendi,success
199350962304085,bilendi,success
199350982594631,bilendi,success
199350957233179,bilendi,success
199350953855008,bilendi,success
198999548604445,bilendi,success
199350976269359,bilendi,screen out
199350943801409,bilendi,success
199350936458244,bilendi,screen out
199350943384610,bilendi,success
199350929849397,bilendi,screen out
199350961218684,bilendi,success
198999546543227,bilendi,screen out
198999548604445,bilendi,success
199350957951064,bilendi,screen out
199350958412924,bilendi,screen out
199350940173328,bilendi,success
199350945354788,bilendi,success
199350984529004,bilendi,success
199350987390013,bilendi,success
199350956829698,bilendi,success
199350987828342,bilendi,success
199350984611966,bilendi,success
198999555255333,bilendi,success
199350960273452,bilendi,screen out
199350947498040,bilendi,success
199350932036695,bilendi,success
198999551157358,bilendi,screen out
199350930942984,bilendi,screen out
199350932332653,bilendi,success
199350931569715,bilendi,success
199350974466074,bilendi,success
199350965957675,bilendi,success
199350937529419,bilendi,success
199350982665304,bilendi,success
199350946515054,bilendi,success
199350935119914,bilendi,success
199350942708840,bilendi,success
199350962626674,bilendi,success
199350936151147,bilendi,success
199350942987388,bilendi,success
199350939965567,bilendi,success
199350974591030,bilendi,success
199350984968279,bilendi,screen out
199350936151147,bilendi,success
199350943437863,bilendi,success
199350935770196,bilendi,screen out
199350948431991,bilendi,success
199350949572680,bilendi,success
199350937002027,bilendi,success
198999547110524,bilendi,success
199350948629507,bilendi,success
199350962976787,bilendi,success
199350976983066,bilendi,success
199350943190034,bilendi,success
199350936111209,bilendi,success
199350931202075,bilendi,success
199350929611812,bilendi,success
199350930497635,bilendi,success
199350943184913,bilendi,success
199350986601566,bilendi,success
199350933013530,bilendi,screen out
199350939253839,bilendi,screen out
199350969654365,bilendi,success
199350951904258,bilendi,success
199350942637153,bilendi,success
198999555190904,bilendi,success
199350955755574,bilendi,success
199350936602641,bilendi,success
199350950891568,bilendi,success
199350950162549,bilendi,screen out
199350930548839,bilendi,success
199350963919982,bilendi,success
199350930290771,bilendi,screen out
198999544663094,bilendi,screen out
199350928988283,bilendi,success
199350975025275,bilendi,success
199350941028453,bilendi,success
199350941391876,bilendi,success
199350971146349,bilendi,success
199350959287378,bilendi,success
199350965378161,bilendi,success
199350944749695,bilendi,success
197758978501734,bilendi,success
199350959917069,bilendi,success
199350946032713,bilendi,screen out
199350965903399,bilendi,success
199350943667254,bilendi,success
199350936363133,bilendi,screen out
199350934402170,bilendi,success
199350942003253,bilendi,success
199350960818265,bilendi,success
199350941839398,bilendi,screen out
199350928864370,bilendi,success
199350943885380,bilendi,screen out
199350932810764,bilendi,success
199350935812182,bilendi,success
199350941729819,bilendi,success
199350940288027,bilendi,success
199350939907195,bilendi,success
199350948388978,bilendi,success
199350941218932,bilendi,screen out
199350941729819,bilendi,success
199350938923070,bilendi,success
199350968062028,bilendi,success
199350981299269,bilendi,success
199350945988680,bilendi,success
199350943628338,bilendi,screen out
199350937770076,bilendi,success
199350954752100,bilendi,screen out
199350959314005,bilendi,success
199350951865471,bilendi,success
199350937889895,bilendi,success
199350929981503,bilendi,success
199350928993404,bilendi,screen out
199350937158711,bilendi,screen out
199350940145676,bilendi,success
199350949473344,bilendi,success
198999546853446,bilendi,screen out
199350941427720,bilendi,success
199350960959589,bilendi,success
199350946887689,bilendi,success
198999554190379,bilendi,success
199350947162145,bilendi,success
199350940608578,bilendi,success
199350955961417,bilendi,success
199350985605205,bilendi,success
199350929986624,bilendi,screen out
199350975631439,bilendi,screen out
199350927946800,bilendi,success
199350937081904,bilendi,success
199350932453495,bilendi,success
199350936895524,bilendi,success
199350944328805,bilendi,screen out
199350949364793,bilendi,success
198999546805306,bilendi,success
199350936895524,bilendi,success
199350934159466,bilendi,success
199350930531429,bilendi,success
199350930997262,bilendi,screen out
199350958372984,bilendi,success
199350932958230,bilendi,screen out
199350950025325,bilendi,success
199350941498381,bilendi,screen out
199350937660500,bilendi,success
197819579868170,bilendi,screen out
198999546204219,bilendi,success
199350928245830,bilendi,success
199350937902184,bilendi,success
199350945496112,bilendi,screen out
199350947440691,bilendi,screen out
199350928016437,bilendi,success
199350937145397,bilendi,screen out
199350950674465,bilendi,success
199350940424237,bilendi,screen out
199350949020703,bilendi,success
199350941903915,bilendi,success
199350950216826,bilendi,success
199350949114919,bilendi,success
199350959251533,bilendi,success
199350988091424,bilendi,success
199350950998073,bilendi,success
199350988065821,bilendi,success
199350949696591,bilendi,success
198999546625038,bilendi,success
199350931474475,bilendi,screen out
199350945753148,bilendi,success
199350941798434,bilendi,success
199350946391138,bilendi,success
199350946455657,bilendi,screen out
198999546644501,bilendi,success
199350987142177,bilendi,success
199350948035670,bilendi,success
199350933302322,bilendi,success
199350939062340,bilendi,success
199350947857487,bilendi,success
199350950036590,bilendi,success
199350939973632,bilendi,success
198999544451080,bilendi,screen out
199350984254509,bilendi,screen out
199350940319775,bilendi,success
199350930655343,bilendi,screen out
199350952675394,bilendi,success
199350949031968,bilendi,success
199350961095794,bilendi,screen out
199350952590395,bilendi,screen out
199350936875042,bilendi,screen out
199350941412358,bilendi,success
199350948112476,bilendi,success
199350953715735,bilendi,screen out
199350964015225,bilendi,success
199350932124766,bilendi,success
199350947548220,bilendi,success
199350986569817,bilendi,success
198999544973422,bilendi,success
199350936283254,bilendi,success
199350945327138,bilendi,success
199350948259945,bilendi,screen out
199350960274477,bilendi,success
199350929121285,bilendi,success
199350949888095,bilendi,screen out
198999551078501,bilendi,screen out
199350968470646,bilendi,success
198999546064938,bilendi,success
198999546064938,bilendi,screen out
199350939350101,bilendi,success
199350933193769,bilendi,success
199350933758032,bilendi,success
199350962897930,bilendi,success
199350941554705,bilendi,success
199350947697731,bilendi,success
199350931294242,bilendi,screen out
199350952826959,bilendi,success
199350930894852,bilendi,success
199350936650773,bilendi,success
199350974257277,bilendi,success
199350930483297,bilendi,screen out
199350960941154,bilendi,screen out
197819571704937,bilendi,success
199350972332038,bilendi,success
199350944030799,bilendi,screen out
199350943456296,bilendi,success
198999554582623,bilendi,success
199350935523396,bilendi,success
199350949087268,bilendi,success
199350945022990,bilendi,success
199350987521105,bilendi,screen out
199350928940151,bilendi,screen out
199350952497206,bilendi,success
199350937925739,bilendi,success
199350930321493,bilendi,screen out
199350944287841,bilendi,success
199350943009918,bilendi,success
199350940204052,bilendi,success
199350949356600,bilendi,screen out
199350957069326,bilendi,screen out
199350939633767,bilendi,success
199350951798908,bilendi,success
199350931958865,bilendi,success
199350942296136,bilendi,screen out
199350939496543,bilendi,success
199350946560114,bilendi,success
198999546923094,bilendi,screen out
199350941683736,bilendi,success
199350951604328,bilendi,success
199350935397440,bilendi,screen out
199350960520256,bilendi,success
199350948980763,bilendi,success
199350961704997,bilendi,success
199350970456108,bilendi,success
199350946194519,bilendi,success
199350938712112,bilendi,screen out
199350943049730,bilendi,success
199350952447027,bilendi,success
199350944017486,bilendi,screen out
197819579464802,bilendi,screen out
198999549726773,bilendi,success
198999542520865,bilendi,success
199350930171979,bilendi,success
199350936451075,bilendi,screen out
199350947431474,bilendi,success
198999544152158,bilendi,success
198999548192833,bilendi,screen out
199350984756254,bilendi,screen out
199350931029008,bilendi,success
199350933082144,bilendi,screen out
199350958921773,bilendi,success
199350983765061,bilendi,screen out
198999549389908,bilendi,screen out
199350936180845,bilendi,success
199350934516738,bilendi,success
199350954601559,bilendi,success
199350935453763,bilendi,success
199350931510317,bilendi,screen out
199350941663254,bilendi,screen out
199350938378263,bilendi,screen out
199350946577524,bilendi,success
199350948485243,bilendi,screen out
199350947849294,bilendi,success
199350938278921,bilendi,success
199350928980090,bilendi,screen out
198999550009462,bilendi,screen out
199350948579455,bilendi,screen out
199350944633978,bilendi,screen out
199350939735151,bilendi,success
199350930261073,bilendi,success
199350950965302,bilendi,success
199350932978711,bilendi,screen out
199350935052327,bilendi,screen out
199350942373967,bilendi,success
199350959163458,bilendi,screen out
199441300866069,bilendi,screen out
199441299899450,bilendi,screen out
199441318770715,bilendi,screen out
199350934138984,bilendi,success
199441303589928,bilendi,success
199441302653023,bilendi,success
199441298305101,bilendi,success
199441298140222,bilendi,success
198999549264955,bilendi,screen out
199441299798065,bilendi,success
199441312968720,bilendi,success
199441310925860,bilendi,success
199441329130573,bilendi,success
199441306352680,bilendi,screen out
199441307954264,bilendi,success
199441309880351,bilendi,success
199441307503657,bilendi,success
199350937640019,bilendi,success
199441305081884,bilendi,success
199441307920467,bilendi,screen out
199441301157936,bilendi,success
199441303016570,bilendi,success
199441315455086,bilendi,success
199441304317022,bilendi,success
199441299798064,bilendi,success
199350934730768,bilendi,success
199350983697461,bilendi,success
199441308378113,bilendi,success
199441301762171,bilendi,screen out
199441320474734,bilendi,screen out
199441314265116,bilendi,success
199441308060774,bilendi,success
199441311313999,bilendi,success
199441321008218,bilendi,success
199350928825455,bilendi,success
199441304246360,bilendi,success
199441303194631,bilendi,success
199441304547439,bilendi,success
199441313626195,bilendi,success
199441314995231,bilendi,success
199441305376831,bilendi,screen out
199441301816322,bilendi,success
199441302896751,bilendi,success
199441302270004,bilendi,screen out
199441307085941,bilendi,success
199441311642736,bilendi,screen out
199441329107012,bilendi,success
199441298060342,bilendi,success
199441328687209,bilendi,success
199441296621641,bilendi,screen out
199441297944619,bilendi,screen out
199441327075400,bilendi,success
199441299509263,bilendi,success
199441299676193,bilendi,success
199441307340819,bilendi,success
199350947488823,bilendi,success
199441297326082,bilendi,success
199441308737575,bilendi,success
199350934082659,bilendi,success
199441306319908,bilendi,success
199441306260507,bilendi,success
199441305290805,bilendi,success
199350929013885,bilendi,success
199441312370765,bilendi,screen out
199441298212932,bilendi,screen out
199441305975933,bilendi,success
199441304635510,bilendi,success
199441306342439,bilendi,success
199441312985106,bilendi,screen out
199441302573143,bilendi,screen out
199441310226508,bilendi,screen out
199350938516514,bilendi,success
199441315059754,bilendi,success
199441312053280,bilendi,success
199441302018070,bilendi,success
199441300702215,bilendi,success
199441299621917,bilendi,success
199441306963050,bilendi,success
199441311142976,bilendi,success
198999543732260,bilendi,success
199441302869101,bilendi,success
199441304255577,bilendi,success
199441299241087,bilendi,success
199441306852445,bilendi,success
199441299763242,bilendi,success
199441325673488,bilendi,success
199441307192323,bilendi,success
199441298182211,bilendi,success
199441307192323,bilendi,screen out
199441302091806,bilendi,success
199441299825715,bilendi,success
